order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,previous_on_time_rate,on_time_delivery,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,holiday_period_Yes,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,delayed_reason_code_nan,cost_to_distance_ratio
1901,9973,0.20000000000000018,0.0,2024-03-10,2024-03-12,2024-03-17,Air,0.9154362416107382,0.6060606060606062,0.5576634140366635,0.34578811051839176,Cloudy,South,0.31666666666666643,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1805270794227063
1902,3158,0.40000000000000013,1.0,2024-01-04,2024-01-14,2024-01-18,Road,0.4979865771812081,0.3434343434343435,0.8965500347037929,0.3146682923836637,Rainy,North,0.016666666666666607,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21006082242457833
1903,7285,0.72,0.125,2024-05-29,2024-06-01,2024-06-04,Road,0.8738255033557046,0.9797979797979799,0.069501490221696,0.08630534721850433,Rainy,South,0.8133333333333335,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046058369396694644
1904,2862,0.28000000000000025,0.125,2024-01-31,2024-02-03,2024-02-04,Road,0.11879194630872482,0.31313131313131315,0.18761278732699138,0.06509303318136701,Cloudy,North,0.7233333333333332,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0581815353570707
1905,9298,0.6800000000000002,0.0,2024-02-12,2024-02-14,2024-02-18,Road,0.42483221476510064,0.9595959595959597,0.08153554076674968,0.09587365954908746,Storm,South,0.48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06728768380976934
1906,5756,0.40000000000000013,1.0,2024-10-15,2024-10-25,2024-10-26,Sea,0.3194630872483221,0.0,0.21434899767280444,0.002050232468036809,Storm,West,0.05333333333333279,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001553838442204906
1907,9235,0.7600000000000002,1.0,2024-10-23,2024-11-02,2024-11-03,Sea,0.5302013422818792,0.47474747474747475,0.7219572939207121,0.34941532933277325,Clear,Central,0.8566666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22834598276571585
1908,3306,0.8800000000000001,0.0,2024-01-12,2024-01-14,2024-01-18,Sea,0.08456375838926174,0.5656565656565657,0.9333972971869513,0.5332264423606634,Clear,East,0.12333333333333307,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.49165061826571066
1909,7835,0.08000000000000007,0.0,2024-09-16,2024-09-18,2024-09-18,Air,0.6993288590604027,0.24242424242424243,0.2596292818356265,0.06846293893813128,Storm,West,0.08000000000000007,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.040288222360906636
1910,2588,0.15999999999999992,0.0,2024-04-01,2024-04-03,2024-04-07,Air,0.7020134228187919,0.494949494949495,0.32112644429020537,0.1673488056454008,Clear,South,0.29000000000000004,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09832402224434038
1911,2589,0.08000000000000007,0.5,2024-06-18,2024-06-24,2024-06-26,Air,0.0436241610738255,0.20202020202020202,0.5952190421753154,0.12661308618461217,Storm,West,0.13666666666666627,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12132057775888884
1912,1371,0.8800000000000001,0.875,2024-08-24,2024-09-02,2024-09-07,Air,0.0174496644295302,0.6161616161616162,0.09916710896990975,0.07255380996476311,Rainy,North,0.94,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07130948340863921
1913,3603,0.9600000000000002,1.0,2024-05-18,2024-05-28,2024-05-27,Air,0.2906040268456376,0.4040404040404041,0.6281121136651289,0.26067090589278147,Clear,South,0.29666666666666686,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20197589692160395
1914,9365,0.44000000000000017,0.5,2024-09-08,2024-09-14,2024-09-18,Air,0.08523489932885905,0.6363636363636365,0.685163107826726,0.4428676183304078,Rainy,North,0.733333333333333,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4080845710032824
1915,2640,0.4800000000000002,1.0,2024-06-17,2024-06-27,2024-07-02,Road,0.7087248322147651,0.41414141414141414,0.5768117421304045,0.2458950836101196,Cloudy,East,0.15333333333333288,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1439056066689231
1916,1081,1.0,0.0,2024-08-13,2024-08-15,2024-08-14,Road,0.6020134228187919,0.23232323232323232,0.2883313599804026,0.07247285259114371,Clear,South,0.33000000000000007,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045238605094597456
1917,1300,0.6399999999999999,0.875,2024-10-31,2024-11-09,2024-11-08,Air,0.9496644295302012,0.4444444444444445,0.5105152492548892,0.23420633703155508,Rainy,Central,0.5733333333333333,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1201264861194551
1918,7726,0.32000000000000006,0.625,2024-03-15,2024-03-22,2024-03-22,Sea,0.6953020134228187,0.41414141414141414,0.020944759727269013,0.01683350555302088,Storm,North,0.793333333333333,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.009929502483769245
1919,6235,0.28000000000000025,0.625,2024-01-24,2024-01-31,2024-01-31,Air,0.46241610738255035,0.6060606060606062,0.617517249826481,0.381610446457483,Cloudy,West,0.6233333333333331,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2609451882614271
1920,3975,0.11999999999999988,0.0,2024-07-20,2024-07-22,2024-07-24,Air,0.6268456375838926,0.07070707070707072,0.9851488180296412,0.07868233522325338,Rainy,North,0.5233333333333334,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04836496678327044
1921,3022,0.3600000000000001,0.25,2024-04-17,2024-04-21,2024-04-25,Air,0.00738255033557047,0.595959595959596,0.7216143387906748,0.43663081608978327,Rainy,North,0.47666666666666657,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43343098998919194
1922,8067,0.72,0.25,2024-03-31,2024-04-04,2024-04-06,Air,0.2758389261744966,0.43434343434343436,0.6675029600293961,0.2967681203562549,Storm,South,0.6966666666666668,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23260625951121502
1923,2203,0.8399999999999999,0.25,2024-11-20,2024-11-24,2024-11-25,Road,0.3221476510067114,0.22222222222222224,0.9560262115706528,0.22011642920138474,Cloudy,South,0.6166666666666667,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16648399975130115
1924,5138,0.28000000000000025,0.0,2024-01-14,2024-01-16,2024-01-20,Air,0.797986577181208,0.1414141414141414,0.559929367574409,0.08517166358129344,Clear,North,0.2766666666666664,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04737057810232446
1925,8235,0.040000000000000036,0.875,2024-07-11,2024-07-20,2024-07-22,Air,0.49463087248322146,0.07070707070707072,0.7829686032744049,0.06281292743845883,Cloudy,South,0.2566666666666664,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04202571256547088
1926,2943,0.44000000000000017,0.25,2024-01-03,2024-01-07,2024-01-10,Road,0.28255033557046977,0.48484848484848486,0.6910341730290287,0.341833517069718,Storm,Central,0.73,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26652639478486645
1927,6522,0.7600000000000002,0.25,2024-02-06,2024-02-10,2024-02-12,Air,0.72751677852349,0.25252525252525254,0.3908198260727555,0.10467794417702674,Cloudy,North,0.5533333333333328,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06059445875049333
1928,6843,0.40000000000000013,0.125,2024-04-10,2024-04-13,2024-04-16,Road,0.09463087248322147,0.6969696969696971,0.08081492671375495,0.06934411648696513,Clear,Central,0.5199999999999996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334931549085104
1929,2257,0.7600000000000002,0.625,2024-08-22,2024-08-29,2024-08-31,Air,0.174496644295302,0.050505050505050504,0.8892806107867555,0.053304582049146496,Rainy,East,0.9699999999999998,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045385044144701875
1930,2324,0.28000000000000025,0.75,2024-05-16,2024-05-24,2024-05-24,Sea,0.6751677852348993,0.41414141414141414,0.8892234515984158,0.3746336513604154,Storm,East,0.1499999999999999,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22363947937781206
1931,7098,0.6000000000000001,1.0,2024-04-20,2024-04-30,2024-05-03,Air,0.05570469798657718,0.8888888888888891,0.7095067978606132,0.6372193934209697,Rainy,South,0.45333333333333314,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6035962467878225
1932,6491,0.56,0.0,2024-08-11,2024-08-13,2024-08-14,Air,0.7624161073825503,0.37373737373737376,0.9221491854815662,0.3512058853166498,Cloudy,Central,0.07333333333333325,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19927523576611128
1933,8198,0.7600000000000002,1.0,2024-02-12,2024-02-22,2024-02-21,Air,0.09060402684563758,0.38383838383838387,0.4523169885273343,0.18067562713773683,Cloudy,West,0.9366666666666661,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16566565196014021
1934,7498,0.3600000000000001,0.75,2024-11-16,2024-11-24,2024-11-28,Road,0.20604026845637582,0.9090909090909092,0.1348303596946066,0.13845072863539015,Cloudy,North,0.9233333333333333,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1147977660916702
1935,4690,0.32000000000000006,0.125,2024-01-08,2024-01-11,2024-01-10,Road,0.5778523489932885,0.0,0.8950128608173764,0.008728514775291513,Rainy,West,0.7833333333333332,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0055318957954846254
1936,7636,0.20000000000000018,0.75,2024-05-06,2024-05-14,2024-05-17,Road,0.2657718120805369,0.6464646464646465,0.5609684399624382,0.3705871646831009,Cloudy,Central,0.40666666666666673,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2927756497231285
1937,7348,0.7600000000000002,0.5,2024-07-05,2024-07-11,2024-07-15,Air,0.026845637583892617,0.47474747474747475,0.3625893112317805,0.18017155632579226,Storm,East,0.9766666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17546118884015063
1938,4663,0.6800000000000002,0.25,2024-03-20,2024-03-24,2024-03-23,Sea,0.6718120805369128,0.5454545454545455,0.967645858000245,0.5329893185738548,Rainy,East,0.5066666666666664,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188093475210934
1939,7917,0.8,0.25,2024-01-04,2024-01-08,2024-01-08,Air,0.1436241610738255,0.47474747474747475,0.6300698158657575,0.30614106944530317,Cloudy,South,0.7166666666666663,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26769377551261836
1940,1952,0.11999999999999988,0.125,2024-09-03,2024-09-06,2024-09-06,Sea,0.7610738255033557,0.32323232323232326,0.8704670722247173,0.2882276582234455,Storm,Central,0.44666666666666677,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16366585775645343
1941,4174,0.52,0.375,2024-03-17,2024-03-22,2024-03-23,Road,0.4147651006711409,0.686868686868687,0.10634262850610378,0.08563181071180619,Rainy,West,0.043333333333333,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06052722863405656
1942,6501,0.08000000000000007,0.5,2024-03-30,2024-04-05,2024-04-08,Air,0.00738255033557047,0.9090909090909092,0.21017229412485197,0.2057189955140762,Rainy,West,0.9099999999999997,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20421139461423954
1943,7698,0.2400000000000002,0.625,2024-05-09,2024-05-16,2024-05-19,Air,0.7919463087248322,0.38383838383838387,0.25893724737680157,0.10667972640093061,Clear,South,0.07666666666666622,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05953288102523843
1944,9349,0.15999999999999992,0.125,2024-09-08,2024-09-11,2024-09-12,Sea,0.43422818791946305,0.26262626262626265,0.7449393704323685,0.20252306198572814,Clear,North,0.47333333333333316,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14120700157170563
1945,7326,0.8800000000000001,0.125,2024-05-02,2024-05-05,2024-05-10,Air,0.3939597315436241,0.4646464646464647,0.7535622422733025,0.3567047576917967,Storm,East,0.7133333333333334,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25589315790119266
1946,2365,0.15999999999999992,0.875,2024-01-14,2024-01-23,2024-01-27,Road,0.39999999999999997,0.9292929292929294,0.5148307679745233,0.48823531332196046,Storm,West,0.04999999999999982,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34873950951568605
1947,2919,0.3600000000000001,1.0,2024-10-20,2024-10-30,2024-11-04,Sea,0.9483221476510066,0.5555555555555557,0.4983280937410688,0.2848228017944977,Clear,Central,0.08999999999999986,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14618876151353827
1948,6200,0.52,0.875,2024-05-03,2024-05-12,2024-05-17,Sea,0.9657718120805369,0.23232323232323232,0.48728412199403914,0.11932109410866062,Cloudy,East,0.94,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06069936163260647
1949,5660,0.20000000000000018,0.625,2024-06-04,2024-06-11,2024-06-16,Road,0.9436241610738254,0.9191919191919193,0.4040562609725228,0.3829920094751773,Clear,East,0.6800000000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19705044686395518
1950,7855,0.72,0.25,2024-05-19,2024-05-23,2024-05-25,Road,0.14966442953020134,0.585858585858586,0.755095333360552,0.4487306787126111,Storm,Central,0.2799999999999998,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39031448411079417
1951,8412,0.56,0.875,2024-10-16,2024-10-25,2024-10-30,Sea,0.6241610738255033,0.5454545454545455,0.5326236067447842,0.2982389728275849,Storm,East,0.016666666666666607,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18362647500541382
1952,3952,0.7600000000000002,0.5,2024-07-29,2024-08-04,2024-08-05,Air,0.4140939597315436,0.5353535353535355,0.15371126444290203,0.09205764701779935,Rainy,West,0.7566666666666664,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06510009210086427
1953,6991,0.8,0.625,2024-05-13,2024-05-20,2024-05-25,Sea,0.7859060402684563,0.050505050505050504,0.35050830849630504,0.021587838479985053,Clear,Central,0.16666666666666652,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012087891520172015
1954,2475,0.6800000000000002,0.25,2024-01-04,2024-01-08,2024-01-10,Air,0.15503355704697985,0.6666666666666667,0.15172906544727063,0.11297783752840544,Rainy,Central,0.9699999999999998,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09781346770326793
1955,6960,0.40000000000000013,0.625,2024-09-01,2024-09-08,2024-09-12,Air,0.09328859060402683,0.1717171717171717,0.20584044420854933,0.03972273080958234,Rainy,West,0.42333333333333334,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03633325285836568
1956,3465,0.8,1.0,2024-01-28,2024-02-07,2024-02-12,Sea,0.2261744966442953,0.48484848484848486,0.09537827134283265,0.05546609585509263,Clear,West,0.05666666666666664,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04523507543737713
1957,5362,0.9600000000000002,0.25,2024-05-19,2024-05-23,2024-05-23,Road,0.17718120805369128,0.15151515151515152,0.6242273302576246,0.10096039439900757,Cloudy,West,0.05333333333333279,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08576453115993232
1958,9463,0.72,0.5,2024-06-18,2024-06-24,2024-06-29,Air,0.9557046979865771,0.27272727272727276,0.39497407422528885,0.11389090130653225,Cloudy,South,0.7366666666666664,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05823522407231745
1959,1495,0.32000000000000006,0.625,2024-10-15,2024-10-22,2024-10-27,Air,0.8932885906040268,0.32323232323232326,0.8696443881925447,0.28796129204042603,Storm,East,0.6800000000000002,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15209582599795635
1960,7339,0.56,1.0,2024-05-28,2024-06-07,2024-06-12,Road,0.6174496644295302,0.6161616161616162,0.2114685828604091,0.14086773285644993,Storm,North,0.31333333333333346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08709249873697528
1961,7888,0.9199999999999999,0.75,2024-03-13,2024-03-21,2024-03-25,Road,0.32416107382550335,0.6767676767676769,0.9282754256318131,0.6327616504961223,Rainy,East,0.4633333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4778585196346793
1962,8432,0.4800000000000002,0.25,2024-04-13,2024-04-17,2024-04-18,Sea,0.19395973154362417,0.25252525252525254,0.20884946719470865,0.05825784338649861,Rainy,East,0.1866666666666661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04879380924445358
1963,5157,0.32000000000000006,0.625,2024-06-27,2024-07-04,2024-07-06,Road,0.24026845637583893,0.7979797979797981,0.6331196668435879,0.512798445442171,Clear,North,0.9366666666666661,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41345762105456435
1964,7218,1.0,0.375,2024-02-21,2024-02-26,2024-02-25,Road,0.18322147651006712,0.5656565656565657,0.693236843179684,0.3989164169996945,Cloudy,East,0.04999999999999982,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3371443342765427
1965,8619,0.6399999999999999,0.375,2024-07-06,2024-07-11,2024-07-11,Air,0.25167785234899326,0.393939393939394,0.4051974033397297,0.16682244251360506,Cloudy,North,0.013333333333333197,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13327905594920725
1966,9719,0.3600000000000001,0.875,2024-08-21,2024-08-30,2024-09-03,Air,0.661744966442953,0.8888888888888891,0.7681112971052954,0.6883938271384619,Clear,West,0.6733333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41425961326183697
1967,4724,0.08000000000000007,0.875,2024-10-28,2024-11-06,2024-11-11,Air,0.3228187919463087,0.29292929292929293,0.1694055444412689,0.05564966199295062,Clear,Central,0.20333333333333314,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.042068998665396456
1968,2024,0.040000000000000036,0.625,2024-03-08,2024-03-15,2024-03-14,Air,0.9523489932885906,0.07070707070707072,0.7159780345404809,0.05755474401897359,Storm,North,0.11999999999999966,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029479741694145977
1969,6150,0.040000000000000036,0.375,2024-11-18,2024-11-23,2024-11-28,Road,0.987248322147651,0.25252525252525254,0.37165720818192954,0.09978961698249356,Storm,South,0.34333333333333327,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05021497105839764
1970,4587,0.0,0.375,2024-06-12,2024-06-17,2024-06-21,Sea,0.5261744966442953,0.6363636363636365,0.29827705875148003,0.1999298022258631,Rainy,Central,0.9566666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13100061799319968
1971,1493,0.8399999999999999,0.875,2024-07-17,2024-07-26,2024-07-31,Air,0.5684563758389262,0.7272727272727274,0.8985955170865145,0.658049172851784,Cloudy,Central,0.33333333333333304,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4195521042144451
1972,5289,0.52,0.5,2024-05-27,2024-06-02,2024-06-04,Air,0.4040268456375839,0.32323232323232326,0.3772628914383701,0.12853947910759977,Storm,Central,0.22333333333333316,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09155058502405529
1973,9961,0.8800000000000001,1.0,2024-11-25,2024-12-05,2024-12-08,Road,0.3610738255033557,0.19191919191919193,0.5213530396439798,0.10607717280667858,Cloudy,East,0.7666666666666666,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07793638435993644
1974,9442,0.8,0.25,2024-11-15,2024-11-19,2024-11-18,Road,0.5228187919463088,0.585858585858586,0.4534438410974564,0.2741124537176489,Clear,North,0.6199999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000333011868527
1975,8713,0.8,0.875,2024-08-24,2024-09-02,2024-09-07,Road,0.8033557046979866,0.5454545454545455,0.5191381210958232,0.29096182226916223,Clear,West,0.3966666666666665,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16134466512134416
1976,6185,0.28000000000000025,0.75,2024-11-11,2024-11-19,2024-11-22,Road,0.8134228187919462,0.1414141414141414,0.9079961621687828,0.13639713128888525,Storm,Central,0.6433333333333331,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07521529445612103
1977,6999,0.15999999999999992,0.625,2024-09-23,2024-09-30,2024-10-03,Sea,0.4402684563758389,0.38383838383838387,0.8624566202588494,0.33761373915129633,Clear,North,0.8766666666666665,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2344102848720557
1978,9379,0.08000000000000007,0.625,2024-05-17,2024-05-24,2024-05-28,Air,0.7838926174496644,0.13131313131313133,0.35497693218470583,0.05132435107066928,Cloudy,Central,0.18333333333333313,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028770986868057645
1979,1339,0.08000000000000007,1.0,2024-02-16,2024-02-26,2024-02-26,Air,0.019463087248322145,0.5656565656565657,0.07950026538194586,0.05568349103897813,Clear,East,0.22999999999999998,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05462040924824056
1980,2372,0.3600000000000001,0.0,2024-07-07,2024-07-09,2024-07-11,Air,0.26040268456375837,0.7171717171717172,0.3685093700240885,0.27456649199141897,Storm,West,0.36999999999999966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21784029449798417
1981,9460,0.2400000000000002,0.375,2024-01-31,2024-02-05,2024-02-04,Air,0.12013422818791945,0.08080808080808081,0.7827358837218797,0.07067576714071595,Clear,East,0.23666666666666636,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06309580170141808
1982,7585,0.72,0.125,2024-01-14,2024-01-17,2024-01-19,Road,0.4161073825503356,0.585858585858586,0.682766504715633,0.4068613957888426,Cloudy,South,0.6133333333333333,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28730970603098366
1983,1820,0.11999999999999988,0.25,2024-08-21,2024-08-25,2024-08-29,Air,0.7812080536912751,0.21212121212121213,0.8788041481239537,0.19386661169096175,Storm,West,0.793333333333333,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10883995908799285
1984,2594,0.6000000000000001,0.25,2024-07-25,2024-07-29,2024-08-03,Sea,0.09999999999999999,0.8585858585858587,0.7510941901767852,0.6508222350928824,Cloudy,North,0.05666666666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5916565773571658
1985,1824,0.15999999999999992,0.75,2024-09-27,2024-10-05,2024-10-10,Sea,0.38926174496644295,0.8585858585858587,0.5639141795615074,0.4928830116479474,Rainy,North,0.04999999999999982,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35478052529248383
1986,7412,0.28000000000000025,1.0,2024-06-15,2024-06-25,2024-06-27,Road,0.5275167785234899,0.4545454545454546,0.7864246927693627,0.3639415497376406,Rainy,South,0.48666666666666636,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23825698994247999
1987,9694,0.44000000000000017,0.125,2024-03-09,2024-03-12,2024-03-12,Road,0.06174496644295301,0.7474747474747476,0.9404176703547953,0.7068599997648591,Clear,East,0.4333333333333331,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6657530971236664
1988,9762,0.32000000000000006,0.375,2024-01-09,2024-01-14,2024-01-15,Air,0.7463087248322148,0.8080808080808082,0.2800902298615931,0.23865013974560595,Storm,South,0.8699999999999997,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13665976488122708
1989,1653,0.56,0.0,2024-09-22,2024-09-24,2024-09-23,Road,0.5510067114093959,0.23232323232323232,0.1076511656391622,0.02992732924047943,Storm,Central,0.6400000000000001,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0192954221412005
1990,4802,0.6000000000000001,0.375,2024-11-18,2024-11-23,2024-11-26,Sea,0.30738255033557044,0.5656565656565657,0.2846915445229249,0.17043696291757715,Storm,Central,0.013333333333333197,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13036502810430695
1991,8242,0.20000000000000018,0.75,2024-04-03,2024-04-11,2024-04-11,Sea,0.7382550335570469,0.9595959595959597,0.6861838076185032,0.6653899156074461,Rainy,East,0.1499999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.382791881951774
1992,1077,0.9199999999999999,0.625,2024-05-07,2024-05-14,2024-05-16,Road,0.7906040268456376,0.5353535353535355,0.2871003960315192,0.16272946843793065,Clear,Central,0.4266666666666663,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09087965066436157
1993,9703,0.08000000000000007,0.25,2024-01-09,2024-01-13,2024-01-12,Sea,0.5288590604026846,0.8888888888888891,0.06414689911403258,0.0736802831481138,Cloudy,East,0.583333333333333,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.048192985904604725
1994,3100,0.4800000000000002,0.625,2024-03-19,2024-03-26,2024-03-30,Air,0.4798657718120805,0.20202020202020202,0.2329869758706569,0.051978819932714845,Rainy,North,0.833333333333333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03512400984115425
1995,7170,0.20000000000000018,0.0,2024-09-01,2024-09-03,2024-09-03,Air,0.30335570469798656,0.6262626262626264,0.48603886824807085,0.3128612124430241,Rainy,South,0.5866666666666664,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24004284579820082
1996,2690,0.6800000000000002,0.5,2024-07-29,2024-08-04,2024-08-09,Road,0.4167785234899329,0.2828282828282828,0.3546503082513371,0.10649413733018405,Rainy,East,0.8666666666666667,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07516639726289637
1997,7104,0.9199999999999999,0.75,2024-01-14,2024-01-22,2024-01-25,Air,0.3845637583892617,0.25252525252525254,0.1405483199281427,0.04083442256251959,Rainy,South,0.6333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029492627056788265
1998,6534,0.7600000000000002,0.5,2024-05-02,2024-05-08,2024-05-11,Road,0.863758389261745,0.23232323232323232,0.9890233944392274,0.2374677454867616,Storm,East,0.029999999999999805,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12741337442393763
