order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,previous_on_time_rate,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,holiday_period_Yes,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,delayed_reason_code_nan,cost_to_distance_ratio
4120,6338,0.11999999999999988,0.0,2024-08-02,2024-08-04,2024-08-06,Sea,0.02953020134228188,0.4444444444444445,0.7853652063854978,0.35555647288551884,Storm,North,0.46666666666666634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3453579821378247
5895,4637,0.8800000000000001,1.0,2024-01-15,2024-01-25,2024-01-26,Sea,0.9080536912751678,0.787878787878788,0.8954109337361695,0.7096879197397972,Rainy,East,0.9233333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37194336982493764
801,4211,0.8,0.375,2024-01-18,2024-01-23,2024-01-24,Air,0.07516778523489932,0.8787878787878789,0.5247540113501817,0.4705402186197593,Storm,South,0.20999999999999952,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4376435241844203
8424,5723,0.9600000000000002,0.375,2024-02-19,2024-02-24,2024-02-28,Sea,0.7946308724832214,0.48484848484848486,0.6465929040950475,0.3204679408299741,Rainy,Central,0.7366666666666664,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17857039335701624
7681,9231,0.08000000000000007,0.375,2024-06-06,2024-06-11,2024-06-11,Sea,0.9751677852348993,0.6262626262626264,0.14519658677989628,0.10217986240811654,Storm,Central,0.7066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05173224430448306
1406,8428,0.8800000000000001,0.625,2024-01-06,2024-01-13,2024-01-15,Air,0.40738255033557047,0.48484848484848486,0.4025558322786102,0.20314472328270972,Storm,West,0.2566666666666664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14434222112123865
5432,7872,0.4800000000000002,1.0,2024-02-13,2024-02-23,2024-02-23,Sea,0.038926174496644296,0.8989898989898991,0.3454721757236761,0.3229291691680432,Storm,North,0.3266666666666662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3108297558529615
70,5891,0.9600000000000002,0.125,2024-05-18,2024-05-21,2024-05-26,Air,0.3221476510067114,0.9090909090909092,0.5796227493569591,0.5355790131648667,Storm,North,0.3900000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.40508260386581285
9544,7101,0.7600000000000002,0.75,2024-06-20,2024-06-28,2024-07-03,Air,0.6429530201342282,0.6060606060606062,0.00916180133099253,0.01751158865145866,Storm,Central,0.2566666666666664,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010658605837693383
2760,9105,0.040000000000000036,0.25,2024-02-04,2024-02-08,2024-02-13,Air,0.7221476510067114,0.42424242424242425,0.7403931735597926,0.3207693578303696,Cloudy,South,0.3633333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18626124051724502
8295,6386,0.44000000000000017,0.875,2024-02-04,2024-02-13,2024-02-12,Road,0.9302013422818791,0.5050505050505052,0.6299697872861634,0.32524072050139735,Clear,West,0.9733333333333332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1685009296060786
1587,7518,0.3600000000000001,0.75,2024-05-10,2024-05-18,2024-05-20,Road,0.776510067114094,0.6767676767676769,0.35676111542073247,0.25146051248020407,Rainy,West,0.6299999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1415474739688342
6667,1356,0.52,0.375,2024-08-17,2024-08-22,2024-08-21,Sea,0.9067114093959732,0.21212121212121213,0.022261462458661663,0.008980720428091055,Cloudy,North,0.9933333333333332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0047100575282842914
8015,5552,0.4800000000000002,0.0,2024-06-07,2024-06-09,2024-06-13,Air,0.33825503355704695,0.25252525252525254,0.2107091822153268,0.0587322511924238,Clear,South,0.5699999999999998,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04388718870446914
1075,7286,0.6000000000000001,0.125,2024-05-27,2024-05-30,2024-05-30,Air,0.2859060402684564,0.8282828282828284,0.34655411750296006,0.2986737631953559,Storm,South,0.8599999999999999,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23226717492749493
3064,8874,0.11999999999999988,0.375,2024-10-25,2024-10-30,2024-10-30,Road,0.2536912751677852,0.9797979797979799,0.3562589311231781,0.3620282558058324,Rainy,North,0.6066666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28876986142970573
6488,9159,0.28000000000000025,0.5,2024-01-08,2024-01-14,2024-01-18,Road,0.7053691275167785,0.35353535353535354,0.6132874698893561,0.22361454083359136,Storm,West,0.023333333333333428,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13112383543567538
4706,5462,0.8399999999999999,0.25,2024-07-25,2024-07-29,2024-07-29,Air,0.9583892617449664,0.30303030303030304,0.3978238680439309,0.12698750903034237,Storm,East,0.3033333333333328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06484283360356755
9070,3816,0.040000000000000036,0.375,2024-01-28,2024-02-02,2024-02-04,Road,0.6577181208053691,0.7777777777777779,0.5814906299759115,0.4604608854008719,Cloudy,Central,0.5199999999999996,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2777679025292709
2604,7970,0.15999999999999992,0.625,2024-02-05,2024-02-12,2024-02-16,Air,0.3322147651006711,0.22222222222222224,0.27573796594945493,0.0666006990254611,Storm,Central,0.3999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.049992464255887686
7739,5434,0.52,0.875,2024-11-24,2024-12-03,2024-12-08,Sea,0.11409395973154361,0.08080808080808081,0.11206467153880702,0.011453605666567503,Cloudy,Central,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010280646050111796
1580,4376,0.4800000000000002,1.0,2024-07-04,2024-07-14,2024-07-18,Air,0.4348993288590604,0.5050505050505052,0.511056220144531,0.2657384328947795,Clear,West,0.583333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18519656922975747
5059,7212,0.9199999999999999,0.375,2024-11-26,2024-12-01,2024-12-06,Sea,0.859731543624161,0.9090909090909092,0.0835442779569673,0.09266048101859038,Cloudy,East,0.18999999999999995,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0498246541745578
5754,4361,0.8,0.75,2024-08-09,2024-08-17,2024-08-21,Road,0.8818791946308725,0.030303030303030304,0.8853060057975748,0.03529567237171796,Rainy,East,0.5566666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01875554630308836
3549,3754,0.08000000000000007,0.0,2024-04-22,2024-04-24,2024-04-26,Sea,0.8604026845637583,0.12121212121212123,0.6559996733760667,0.08603517551816975,Storm,Central,0.1466666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046245458702046514
410,5389,0.6000000000000001,1.0,2024-10-16,2024-10-26,2024-10-29,Air,0.595973154362416,0.08080808080808081,0.12287592373331156,0.01240826975766005,Storm,North,0.08999999999999986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007774735886843346
4098,8537,1.0,0.5,2024-09-22,2024-09-28,2024-09-27,Sea,0.5429530201342282,0.5353535353535355,0.30321724574368186,0.171268448421891,Rainy,West,0.18999999999999995,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11100042981671056
6462,6518,0.2400000000000002,0.25,2024-08-31,2024-09-04,2024-09-07,Sea,0.09530201342281878,0.32323232323232326,0.05864532723635324,0.025378434161415903,Storm,Central,0.3966666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.023170261581194666
5602,8794,0.9600000000000002,0.5,2024-09-24,2024-09-30,2024-09-29,Sea,0.8087248322147651,0.6565656565656567,0.3548666966071939,0.24283040037106596,Rainy,East,0.9199999999999995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13425502655023683
5232,2868,0.040000000000000036,0.875,2024-05-29,2024-06-07,2024-06-08,Sea,0.9436241610738254,0.0202020202020202,0.5620279263463029,0.016892751448905657,Rainy,West,0.016666666666666607,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008691367285521213
3778,7779,1.0,0.375,2024-08-18,2024-08-23,2024-08-26,Sea,0.013422818791946307,0.27272727272727276,0.05796145837586249,0.02130683106982165,Clear,Central,0.5866666666666664,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.021024621386777655
2727,7561,0.6000000000000001,0.75,2024-07-01,2024-07-09,2024-07-14,Air,0.10738255033557045,0.26262626262626265,0.9833707589923651,0.2656855562331379,Cloudy,West,0.5899999999999999,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2399221083559851
478,1957,0.2400000000000002,0.625,2024-01-03,2024-01-10,2024-01-15,Air,0.2174496644295302,0.19191919191919193,0.5310088596741926,0.10797191984883524,Cloudy,South,0.32333333333333325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08868696834331008
1330,9087,0.6399999999999999,0.0,2024-11-03,2024-11-05,2024-11-09,Air,0.09530201342281878,0.393939393939394,0.06708447311476748,0.034127658962517037,Storm,East,0.25333333333333297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.031158218047886262
4036,6070,0.6399999999999999,0.625,2024-06-17,2024-06-24,2024-06-29,Sea,0.9651006711409396,0.9393939393939396,0.344473931327318,0.3363722191707982,Clear,East,0.6099999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17117302136765344
9643,7548,0.52,0.625,2024-01-30,2024-02-06,2024-02-11,Sea,0.5691275167785235,0.3434343434343435,0.5920017964316335,0.21008646756240132,Rainy,East,0.3933333333333331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13388744083318133
1778,7246,0.11999999999999988,1.0,2024-06-11,2024-06-21,2024-06-20,Sea,0.16174496644295303,0.31313131313131315,0.14698485281509,0.05233725960572156,Clear,West,0.8399999999999999,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04505055852832185
6097,4722,0.44000000000000017,0.25,2024-04-08,2024-04-12,2024-04-15,Air,0.5436241610738255,0.1414141414141414,0.18525497080798592,0.030030318556449512,Storm,North,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01945442376048251
752,2402,0.6000000000000001,0.875,2024-05-02,2024-05-11,2024-05-13,Sea,0.2395973154362416,0.7676767676767677,0.551233005348467,0.4316952604224657,Storm,Central,0.1433333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482544331507709
5793,1450,0.3600000000000001,0.0,2024-10-08,2024-10-10,2024-10-10,Road,0.2765100671140939,0.585858585858586,0.09928959294492302,0.0691017450920694,Storm,East,0.4366666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.054133333431747324
4061,2736,0.9600000000000002,0.875,2024-05-26,2024-06-04,2024-06-05,Sea,0.05436241610738255,0.23232323232323232,0.7010023271955252,0.1696462164775735,Clear,South,0.20999999999999952,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16089933962545164
9042,8668,0.6000000000000001,1.0,2024-09-03,2024-09-13,2024-09-14,Road,0.3879194630872483,0.5151515151515152,0.028728616339362262,0.0248732817813923,Cloudy,North,0.8799999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.017921271689687875
6031,7917,0.6800000000000002,0.375,2024-04-02,2024-04-07,2024-04-09,Road,0.8966442953020134,0.6464646464646465,0.34055648552647694,0.23002106914646991,Clear,West,0.2999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12127791685358819
5899,9719,0.28000000000000025,0.875,2024-03-29,2024-04-07,2024-04-11,Road,0.2536912751677852,0.7777777777777779,0.1966398562854693,0.1659380002314956,Cloudy,West,0.043333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13235953979921222
9339,9441,0.8800000000000001,0.375,2024-09-16,2024-09-21,2024-09-21,Sea,0.4449664429530201,0.9292929292929294,0.38557751194218753,0.37029656336349565,Rainy,Central,0.94,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2562665487281043
9161,3716,0.040000000000000036,0.5,2024-03-13,2024-03-19,2024-03-21,Sea,0.07046979865771812,0.6060606060606062,0.4935022251255461,0.30738783703388844,Clear,East,0.6400000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28715227409435345
9997,8040,0.20000000000000018,0.5,2024-04-18,2024-04-24,2024-04-28,Sea,0.4187919463087248,0.9797979797979799,0.7471012125913526,0.7378307818241042,Clear,South,0.44666666666666677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200415633481151
5152,1365,0.08000000000000007,0.375,2024-08-08,2024-08-13,2024-08-13,Sea,0.4476510067114094,0.7979797979797981,0.7711999346752133,0.621179578576612,Clear,East,0.6066666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4290948410195419
469,8314,0.11999999999999988,0.75,2024-03-17,2024-03-25,2024-03-25,Road,0.8006711409395972,0.6262626262626264,0.5670109827297596,0.3629116766069783,Clear,South,0.9333333333333331,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20154245178695404
1546,2234,0.72,0.0,2024-08-01,2024-08-03,2024-08-04,Road,0.21208053691275167,0.41414141414141414,0.5225717551953619,0.22354387838576123,Cloudy,North,0.009999999999999787,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18442988859068896
6312,8320,0.20000000000000018,0.5,2024-01-31,2024-02-06,2024-02-08,Sea,0.5939597315436241,0.030303030303030304,0.0215326828073327,0.0013962843609922537,Rainy,North,0.05666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008759847148961928
2684,4826,0.6000000000000001,0.0,2024-05-12,2024-05-14,2024-05-15,Sea,0.8167785234899329,0.16161616161616163,0.09632139795043482,0.019234646775588185,Rainy,South,0.2633333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010587227076330401
8967,4600,0.8399999999999999,0.0,2024-10-11,2024-10-13,2024-10-12,Road,0.9791946308724832,0.30303030303030304,0.12054056260972522,0.04265063574471541,Rainy,South,0.1499999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02154949042374566
6182,1618,0.40000000000000013,1.0,2024-06-25,2024-07-05,2024-07-10,Road,0.5765100671140939,0.08080808080808081,0.1223533254399216,0.01236212285295467,Clear,Central,0.54,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.00784144872324498
1026,1962,0.8800000000000001,0.0,2024-03-02,2024-03-04,2024-03-09,Sea,0.1389261744966443,0.030303030303030304,0.023751684154656432,0.0014833706203928579,Storm,South,0.603333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0013024291245641473
5113,6299,0.32000000000000006,0.25,2024-09-19,2024-09-23,2024-09-24,Sea,0.036241610738255034,0.3434343434343435,0.42448454660515245,0.1525610660848311,Cloudy,West,0.3999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14722538113108702
8563,1212,0.28000000000000025,0.625,2024-10-14,2024-10-21,2024-10-25,Sea,0.7409395973154362,0.22222222222222224,0.5194198342383538,0.12159062451924049,Storm,Central,0.8366666666666664,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06984195471614045
5369,3166,0.6800000000000002,0.0,2024-05-16,2024-05-18,2024-05-23,Sea,0.12818791946308725,0.5151515151515152,0.14689298983383006,0.08516004673896309,Storm,East,0.6933333333333329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07548392007201368
2355,3420,0.6000000000000001,0.125,2024-07-02,2024-07-05,2024-07-09,Sea,0.4899328859060402,0.9090909090909092,0.34047687094271833,0.3220600891584637,Storm,West,0.8833333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2161574472279779
7279,1498,0.2400000000000002,0.625,2024-02-04,2024-02-11,2024-02-15,Sea,0.521476510067114,0.43434343434343436,0.1383150287837341,0.0683162662891914,Rainy,South,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04490129544371203
3603,8348,0.11999999999999988,0.75,2024-09-16,2024-09-24,2024-09-28,Road,0.09530201342281878,0.8686868686868688,0.32491528191728253,0.29460915023819834,Clear,South,0.5199999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2689752658424727
774,6096,0.8399999999999999,1.0,2024-07-25,2024-08-04,2024-08-08,Sea,0.06778523489932885,0.8888888888888891,0.7666945657943086,0.6871567135464339,Storm,West,0.1433333333333331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6435345714545484
6774,4614,0.7600000000000002,0.125,2024-06-03,2024-06-06,2024-06-07,Road,0.30134228187919465,0.15151515151515152,0.03853141713959089,0.009016211884314115,Rainy,West,0.22333333333333316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.006928393866749887
8810,1697,0.08000000000000007,0.375,2024-10-29,2024-11-03,2024-11-02,Road,0.29261744966442954,0.060606060606060615,0.9516984444535174,0.06651789898029963,Storm,South,0.15666666666666673,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.051459849159214144
3383,3166,0.040000000000000036,0.375,2024-08-06,2024-08-11,2024-08-16,Sea,0.8335570469798658,0.4444444444444445,0.7104315518719634,0.32247220665465204,Rainy,Central,0.6199999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17587246995440395
642,7970,0.8800000000000001,0.375,2024-02-18,2024-02-23,2024-02-22,Road,0.8778523489932886,0.13131313131313133,0.19707059159759932,0.029634344465292672,Storm,West,0.09999999999999964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015780976859644774
4234,5110,0.6800000000000002,1.0,2024-07-28,2024-08-07,2024-08-08,Air,0.5738255033557047,0.1717171717171717,0.5815579961621687,0.10607657193552357,Rainy,Central,0.6233333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06740046575007681
3816,3500,0.8,0.375,2024-06-20,2024-06-25,2024-06-24,Air,0.28926174496644297,0.7070707070707072,0.9624688686563507,0.6845083539016538,Storm,East,0.6433333333333331,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5309304775187216
4105,1783,0.32000000000000006,0.5,2024-05-23,2024-05-29,2024-06-03,Sea,0.4597315436241611,0.4444444444444445,0.026511656391622094,0.02051191858980988,Storm,East,0.5866666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014051843079915732
9926,6774,0.6399999999999999,0.375,2024-02-16,2024-02-21,2024-02-23,Road,0.951006711409396,0.36363636363636365,0.8026415710611194,0.29857295704458237,Cloudy,South,0.6400000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1530353305801265
1109,4732,0.44000000000000017,0.625,2024-09-08,2024-09-15,2024-09-18,Road,0.8120805369127516,0.9494949494949496,0.2170518107214306,0.2211850585215457,Rainy,West,0.5199999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12206138414707524
3528,5197,0.9199999999999999,0.125,2024-06-18,2024-06-21,2024-06-26,Road,0.33758389261744964,0.33333333333333337,0.348950720614053,0.12299770453198457,Clear,East,0.13666666666666627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09195513284127295
3496,7358,0.40000000000000013,0.875,2024-11-03,2024-11-12,2024-11-14,Air,0.3100671140939597,0.27272727272727276,0.9448046380598538,0.2649402957395691,Clear,North,0.7766666666666664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20223413967825718
1421,4560,0.32000000000000006,0.875,2024-04-01,2024-04-10,2024-04-13,Road,0.9375838926174497,0.19191919191919193,0.27213897848364843,0.05717427240361621,Storm,Central,0.5333333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02950802420553798
6924,9230,0.4800000000000002,0.125,2024-06-21,2024-06-24,2024-06-26,Sea,0.6040268456375839,0.6262626262626264,0.6441554729922835,0.41059621059804924,Cloudy,West,0.3033333333333328,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25597839070757045
3882,6826,0.32000000000000006,0.75,2024-03-16,2024-03-24,2024-03-24,Road,0.5530201342281879,0.7676767676767677,0.657573592454987,0.5120334162876021,Cloudy,South,0.3666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3297017244029936
8354,3948,0.52,0.75,2024-03-20,2024-03-28,2024-03-31,Road,0.5570469798657718,0.5252525252525253,0.7443147021598008,0.3974652130151336,Rainy,South,0.8633333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25526860663471945
6246,6602,0.9199999999999999,0.0,2024-10-06,2024-10-08,2024-10-10,Sea,0.1597315436241611,0.6363636363636365,0.5176907687910831,0.33770651365763105,Rainy,West,0.9566666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2911936952256194
4939,3526,0.9600000000000002,0.125,2024-11-15,2024-11-18,2024-11-17,Sea,0.5208053691275167,0.7272727272727274,0.679206303841914,0.5009151568126502,Storm,West,0.10666666666666647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32937492658907713
6799,3648,0.40000000000000013,0.25,2024-02-28,2024-03-03,2024-03-08,Road,0.7644295302013423,0.5656565656565657,0.937765892295758,0.5356695844769664,Cloudy,South,0.9233333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.303593640498547
7813,3091,0.3600000000000001,0.75,2024-06-28,2024-07-06,2024-07-05,Sea,0.4577181208053691,0.595959595959596,0.914012166741518,0.5498926253260502,Clear,East,0.8099999999999996,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.37722836636087237
1681,1645,0.15999999999999992,0.5,2024-01-30,2024-02-05,2024-02-06,Sea,0.12013422818791945,0.9292929292929294,0.6922488057812436,0.6501226207780565,Rainy,South,0.7999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5803970670816682
6716,3231,0.8800000000000001,0.5,2024-04-27,2024-05-03,2024-05-05,Road,0.48590604026845635,0.3434343434343435,0.26664761360388683,0.09835988412720531,Clear,South,0.9333333333333331,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06619522463845344
634,4839,1.0,0.625,2024-05-04,2024-05-11,2024-05-12,Road,0.8093959731543624,0.15151515151515152,0.2857489895072061,0.04782511781230663,Cloudy,Central,0.8499999999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026431537663329705
2570,9097,0.52,0.125,2024-10-12,2024-10-15,2024-10-18,Road,0.6906040268456376,0.15151515151515152,0.874464132609317,0.14024326749407826,Cloudy,East,0.5999999999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08295453297585414
7360,2168,0.52,0.75,2024-06-25,2024-07-03,2024-07-07,Road,0.32550335570469796,0.6565656565656567,0.9432021393867634,0.6238093913317406,Clear,North,0.2833333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47062075599204733
2167,8581,0.28000000000000025,0.25,2024-06-26,2024-06-30,2024-07-03,Air,0.11275167785234898,0.22222222222222224,0.19252643612460704,0.047822954676148575,Rainy,North,0.6166666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04297720293574269
8170,6940,0.56,0.25,2024-02-12,2024-02-16,2024-02-15,Sea,0.22080536912751678,0.8080808080808082,0.5555362756705998,0.45755411110135696,Rainy,South,0.1933333333333329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37479693542662007
8846,6792,0.8399999999999999,0.0,2024-02-24,2024-02-26,2024-02-28,Sea,0.6154362416107382,0.5757575757575758,0.026234026048258686,0.026353027145816547,Cloudy,East,0.5599999999999996,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01631325735241656
2826,7877,0.3600000000000001,0.375,2024-09-08,2024-09-13,2024-09-12,Road,0.7731543624161074,0.7171717171717172,0.9303596946066223,0.6714702509993039,Rainy,West,0.7599999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37868685616539094
4088,4206,0.28000000000000025,0.5,2024-07-30,2024-08-05,2024-08-07,Road,0.49395973154362416,0.393939393939394,0.8630751643326665,0.34651977129481865,Storm,East,0.3966666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23194719641926315
6244,4539,0.8399999999999999,0.0,2024-01-23,2024-01-25,2024-01-27,Sea,0.6093959731543624,0.787878787878788,0.012050381741722124,0.024992895199317876,Cloudy,South,0.09333333333333327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01552936357255364
8365,4690,0.32000000000000006,0.875,2024-07-31,2024-08-09,2024-08-13,Air,0.4563758389261745,0.6666666666666667,0.46168497121626584,0.3167321445978809,Storm,East,0.20333333333333314,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2174796753229689
3942,2825,0.2400000000000002,0.25,2024-10-25,2024-10-29,2024-10-30,Sea,0.7348993288590604,0.48484848484848486,0.05113297676887274,0.03419473621245554,Clear,South,0.11333333333333329,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.019709925321686174
9180,9489,0.9199999999999999,0.125,2024-02-27,2024-03-01,2024-03-06,Sea,0.787248322147651,0.8787878787878789,0.3128546931776426,0.28758520678450034,Storm,South,0.6400000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16090948483248424
8076,2577,0.6000000000000001,0.5,2024-11-15,2024-11-21,2024-11-26,Air,0.29463087248322145,0.47474747474747475,0.5042359041358755,0.24687979125896306,Clear,Central,0.03666666666666618,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19069512129385952
9196,3178,0.8,1.0,2024-11-07,2024-11-17,2024-11-16,Sea,0.18322147651006712,0.5151515151515152,0.10051239129547217,0.06149693949281547,Storm,East,0.5766666666666662,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.051974157597444726
4129,6187,0.72,0.625,2024-05-29,2024-06-05,2024-06-09,Air,0.4906040268456376,0.6161616161616162,0.7396439799126281,0.4621612305953417,Storm,South,0.43999999999999995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.31004963241200323
1173,7551,0.28000000000000025,0.5,2024-10-20,2024-10-26,2024-10-27,Sea,0.15838926174496645,0.010101010101010102,0.38124362062630135,0.007629601548917651,Clear,South,0.05999999999999961,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.006586388359146755
